tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Apartamento	Itacorubi	21	1	1	1	190000
Apartamento	Ingleses	23	2	1	1	262000
Apartamento	Jurerê	23	1	1	1	550000
Apartamento	Itacorubi	24	1	1		250000
Apartamento	Capoeiras	24	2	2	1	400000
Apartamento	Itacorubi	25	1	1	1	190000
Apartamento	Itacorubi	25	1	1	1	190000
Apartamento	Itacorubi	27	1	1	1	190000
Apartamento	Itacorubi	27	1	1	1	190000
Apartamento	Pantanal	28	1	1		199000
Apartamento	Pantanal	28	1	1		199000
Apartamento	Pantanal	28	1	1		210000
Apartamento	Pantanal	28	1	1		210000
Apartamento	Trindade	28	1	1	1	267000
Apartamento	Ingleses	29	1	1		110000
Apartamento	Ingleses	29	1	1		110000
Apartamento	Cachoeira do Bom Jesus	29	1	1		198000
Cobertura	Lagoa da Conceição	30	1	1		260000
Cobertura	Lagoa da Conceição	30	1	1		260000
Cobertura	Trindade	30	1	1	1	340000
Cobertura	Trindade	30	1	1	1	340000
Apartamento	Ingleses do Rio Vermelho	30	1	1		350000
Apartamento	Itacorubi	31	1	1	1	205000
Apartamento	Centro	32	1	1		200000
Apartamento	Centro	32	1	1		235000
Apartamento	Canasvieiras	32	1	1	2	275000
Apartamento	Canasvieiras	32	1	1	2	275000
Apartamento	Trindade	32	1	1	1	339000
Apartamento	Centro	32	1	1	2	370000
Apartamento	Centro	32	1		1	425000
Apartamento	Centro	33	1	1		189800
Apartamento	Centro	33	1	1		189800
Apartamento	Ingleses do Rio Vermelho	33	1	1		255000
Cobertura	Trindade	33	1	1	1	290000
Apartamento	Trindade	33	1	1	1	315000
Apartamento	Itacorubi	34	1	1	1	225000
Apartamento	Ponta das  Canas	34	1	1	1	285000
Apartamento	Trindade	34	1	1	1	315000
Apartamento	Córrego Grande	34	1	1	1	349000
Apartamento	Córrego Grande	34	1	1	1	349000
Apartamento	Trindade	34	1	1		420000
Apartamento	Trindade	34	1	1		420000
Cobertura	Lagoa da Conceição	34	1	1	1	450000
Apartamento	Centro	35	1	1		199000
Apartamento	Carvoeira	35	1	1		200000
Apartamento	Canasvieiras	35	1	1		215000
Apartamento	Itacorubi	35	1	1	1	235000
Apartamento	Ingleses do Rio Vermelho	35	1	1	1	255000
Apartamento	Ponta das  Canas	35	1	1	1	295000
Apartamento	Ponta das  Canas	35	1	1	1	295000
Apartamento	Ponta das  Canas	35	1	1	1	295000
Apartamento	Cachoeira do Bom Jesus	35	1	1	1	315000
Apartamento	Trindade	35	1			347242
Apartamento	Coqueiros	35	1	1		450000
Apartamento	Ingleses	36	1	1		195000
Apartamento	Ingleses do Rio Vermelho	36	1	1		199000
Apartamento	Ingleses do Rio Vermelho	36	1	1		199000
Apartamento	Centro	36	1	1		230000
Apartamento	Canasvieiras	36	1	1	1	230000
Apartamento	Itacorubi	36	1	1	1	235000
Apartamento	Pantanal	36	1	1	1	262000
Apartamento	Centro	36	1	1	1	286000
Apartamento	Trindade	36	1	1	1	350000
Apartamento	Centro	37	1	1		260000
Apartamento	Ingleses	37	1		1	260000
Apartamento	Ingleses	37	1		1	260000
Apartamento	Trindade	37	1	1	1	340000
Apartamento	Campeche	37	1	1	1	470000
Apartamento	Canasvieiras	38	1	1	1	140000
Apartamento	Canasvieiras	38	1	1	1	140000
Apartamento	Capoeiras	38	1	1	1	148000
Apartamento	Coqueiros	38	1	1		179000
Apartamento	Centro	38	1	1	1	280000
Apartamento	Itacorubi	38	1	1	1	299000
Apartamento	Itacorubi	38	1	1	1	299000
Apartamento	Saco dos Limões	38	1	2	1	330000
Apartamento	Córrego Grande	38	1	1	1	350000
Apartamento	Canasvieiras	38	1		1	360000
Apartamento	Ingleses	39	1	1	1	145000
Apartamento	Centro	39	1			180000
Apartamento	Centro	39	1			180000
Apartamento	Pantanal	39	1	1	1	215000
Apartamento	Canasvieiras	39	1	1	3	220000
Apartamento	Canasvieiras	39	1	1	3	220000
Apartamento	Centro	39	1	1	1	231563
Apartamento	Centro	39	1	1	1	231563
Apartamento	Centro	39	1	1		235000
Apartamento	Centro	39	1	1		235000
Apartamento	Centro	39	1	1		240000
Apartamento	Trindade	39	1	1	1	240000
Apartamento	Centro	39	1	1	1	265000
Apartamento	Centro	39	1	1	1	265000
Apartamento	Centro	39	1	1	1	281000
Apartamento	Cachoeira do Bom Jesus	39	1	1	1	290000
Apartamento	Centro	39	1	1	1	330000
Apartamento	Campeche	39	1	1	1	430000
Apartamento	Agronômica	39	1	1	1	475000
Apartamento	Agronômica	39	1	1	1	475000
Apartamento	Agronômica	39	1		1	515000
Apartamento	Jurerê Internacional	39	1	1		640000
Apartamento	Ingleses do Rio Vermelho	40	1	2	1	149000
Apartamento	Ingleses do Rio Vermelho	40	1	1		160000
Apartamento	Ingleses do Rio Vermelho	40	1	1	1	160000
Casa	Vargem Pequena	40	2	1	2	160000
Apartamento	Ingleses	40	1	1	1	195000
Apartamento	Ingleses do Rio Vermelho	40	1	1		200000
Apartamento	Centro	40	1	1		205000
Cobertura	Ponta das  Canas	40	1	1	1	215000
Apartamento	Itacorubi	40	1	1	1	240000
Apartamento	Ingleses	40	1	1	1	240000
Apartamento	Ingleses do Rio Vermelho	40	1	1		248000
Apartamento	Centro	40	1	1		250000
Apartamento	Canasvieiras	40	1	1	1	260000
Apartamento	Centro	40	1		1	260500
Apartamento	Centro	40	1		1	260500
Apartamento	Centro	40	1			265000
Apartamento	Canasvieiras	40	1	1	1	270000
Apartamento	Canasvieiras	40	1	1	1	270000
Apartamento	Ingleses do Rio Vermelho	40	1	1	1	276000
Apartamento	Ingleses do Rio Vermelho	40	1	1	1	280000
Casa	Pântano do Sul	40	2	1	1	371000
Apartamento	Jurerê Internacional	40	1	1		520000
Apartamento	Jurerê Internacional	40	1	1		520000
Apartamento	Jurerê Internacional	40	1	1		520000
Apartamento	Ingleses	41	1	1	1	90000
Apartamento	Ingleses do Rio Vermelho	41	1	1	1	90000
Apartamento	Ingleses	41	1	1	1	95000
Apartamento	Ingleses	41	1	1	1	95000
Apartamento	Ingleses do Rio Vermelho	41	1	1		175000
Apartamento	Ingleses do Rio Vermelho	41	1		1	199000
Apartamento	Trindade	41	1	2	1	263000
Apartamento	Trindade	41	1	2	1	263000
Apartamento	Centro	41	1	1		270000
Apartamento	Ingleses do Rio Vermelho	41	1	1	1	270000
Apartamento	Canasvieiras	41	2	1	1	280000
Apartamento	Trindade	41	1	1	1	286000
Apartamento	Centro	41	1	1		295000
Apartamento	Trindade	41	1	2	1	299760
Apartamento	Trindade	41	1	2	1	299760
Apartamento	Saco dos Limões	41	1	1	1	360000
Apartamento	Saco dos Limões	41	1	1	1	360000
Apartamento	Coqueiros	41	1	1	1	369000
Apartamento	Trindade	41	1	1	1	377963
Apartamento	Trindade	41	1		1	430464
Apartamento	Centro	41	1	1	1	680000
Apartamento	Centro	41	1	1	1	680000
Apartamento	Ingleses	42	1	1		85000
Apartamento	Ingleses do Rio Vermelho	42	1		1	90000
Apartamento	Ingleses do Rio Vermelho	42	2	1		120000
Apartamento	Abraão	42	1	1	1	192000
Apartamento	Centro	42	1			200000
Apartamento	Centro	42	1	1		205000
Apartamento	Centro	42	1			230000
Apartamento	Saco dos Limões	42	1		1	265000
Apartamento	Ponta das  Canas	42	1	1	1	285000
Apartamento	Ponta das  Canas	42	1	1	1	285000
Apartamento	Canasvieiras	42	2	1		290000
Apartamento	Campeche	42	2	1	1	295000
Apartamento	Ingleses do Rio Vermelho	42	1	1		300000
Apartamento	Canasvieiras	42	1	1	1	305000
Apartamento	Canasvieiras	42	1	1	1	305000
Apartamento	Canasvieiras	42	1	1	1	305000
Apartamento	Centro	42	1	1	1	315000
Apartamento	Centro	42	1		1	419000
Apartamento	Centro	42	1	1	1	425000
Apartamento	Centro	42	1	1	1	652000
Apartamento	Ingleses	43	1	1	1	135000
Apartamento	Ingleses	43	1	1	1	135000
Apartamento	Centro	43	2	1		139000
Apartamento	Capoeiras	43	1	1		175000
Apartamento	Capoeiras	43	1	1	1	190000
Apartamento	Itacorubi	43	1	1	1	215000
Apartamento	Canasvieiras	43	1	1	1	249000
Apartamento	Rio Tavares	43	1	1		250000
Apartamento	Rio Tavares	43	1	1		250000
Apartamento	Ingleses do Rio Vermelho	43	1	1		280000
Apartamento	Ingleses do Rio Vermelho	43	1	1	1	280000
Apartamento	Trindade	43	1	1	1	283000
Apartamento	Ingleses do Rio Vermelho	43	1	1		288457
Apartamento	Ingleses do Rio Vermelho	43	1	1		288457
Apartamento	Centro	43	1	1		290000
Apartamento	Ingleses do Rio Vermelho	43	1	1		294058
Apartamento	Ingleses	43	1	1		300000
Apartamento	Centro	43	1	1	1	300000
Apartamento	Centro	43	1	1	1	300000
Apartamento	Ingleses do Rio Vermelho	43	1	1		300000
Apartamento	Ingleses	43	1	1		300000
Apartamento	Ingleses do Rio Vermelho	43	1	1	1	300000
Apartamento	Ingleses do Rio Vermelho	43	1	1	1	307000
Apartamento	Ingleses	43	1	1	1	310000
Apartamento	Ingleses do Rio Vermelho	43	1	1		310822
Apartamento	Canasvieiras	43	1	1	1	320000
Apartamento	Canasvieiras	43	1	1	1	320000
Apartamento	Ingleses do Rio Vermelho	43	1	1		330000
Apartamento	Ingleses do Rio Vermelho	43	1	1		330000
Apartamento	Lagoa da Conceição	43	1	1	1	330000
Apartamento	Lagoa da Conceição	43	1	1	1	330000
Apartamento	Canasvieiras	43	1	1	1	344000
Apartamento	Centro	43	1		1	349772
Apartamento	Centro	43	1		1	349772
Apartamento	Centro	43	1		1	349772
Apartamento	Ingleses do Rio Vermelho	43	1	1	1	355000
Apartamento	Coqueiros	43	1	3	1	386360
Apartamento	Centro	43	1	1	1	425000
Apartamento	Centro	43	1	1	1	425000
Apartamento	Centro	43	1	1	1	425000
Apartamento	Agronômica	43	1	1	1	470000
Cobertura	Centro	43	1	1	1	630000
Apartamento	Centro	43	1	1	1	640000
Apartamento	Ingleses do Rio Vermelho	44	2	1	1	175000
Casa	Centro	44	2	1	2	220000
Apartamento	Coqueiros	44	2	1	1	230000
Apartamento	Coqueiros	44	2	1		260000
Apartamento	Coqueiros	44	2	1	1	260000
Apartamento	Coqueiros	44	2	1		260000
Apartamento	Coqueiros	44	2	1		260000
Apartamento	Canasvieiras	44	1	1	1	285000
Apartamento	Ingleses do Rio Vermelho	44	1		1	290000
Apartamento	Ingleses do Rio Vermelho	44	1		1	290000
Apartamento	Canasvieiras	44	1	1	1	295000
Apartamento	Pântano do Sul	44	2	1	1	300000
Apartamento	Pântano do Sul	44	2	1	1	300000
Apartamento	Ingleses do Rio Vermelho	44	1	1	1	320000
Apartamento	Estreito	44	1	1	1	325000
Apartamento	Estreito	44	1	1	1	325000
Apartamento	Trindade	44	1	1		329000
Apartamento	Ingleses	44	1	1	1	330000
Apartamento	Ingleses	44	1	1		330000
Apartamento	Ingleses do Rio Vermelho	44	1	1	1	330000
Apartamento	Canasvieiras	44	1	1	1	330000
Apartamento	Canasvieiras	44	1	1	1	330000
Apartamento	Córrego Grande	44	1	1	1	348000
Apartamento	Centro	44	1	1	1	373000
Apartamento	Centro	44	1	1	1	410000
Apartamento	Centro	44	1	1	1	686000
Casa	Rio Vermelho	45	1	1	1	120000
Apartamento	Ingleses	45	2	1	1	145000
Apartamento	Capoeiras	45	1	1	1	160000
Apartamento	Ingleses do Rio Vermelho	45	1	1	1	165000
Apartamento	Ingleses do Rio Vermelho	45	1	1	1	191476
Cobertura	Estreito	45	2	2		195000
Cobertura	Estreito	45	2	2		195000
Apartamento	Ingleses do Rio Vermelho	45	1	1		197000
Apartamento	Centro	45	1	1		200000
Apartamento	Ingleses do Rio Vermelho	45	1		1	220000
Apartamento	Ponta das  Canas	45	1	1		235000
Apartamento	Ponta das  Canas	45	1	1		235000
Apartamento	Ponta das  Canas	45	1	1		235000
Apartamento	Ingleses do Rio Vermelho	45	1		1	245000
Apartamento	Ingleses do Rio Vermelho	45	1		1	245000
Apartamento	Centro	45	1		1	245000
Apartamento	Ponta das  Canas	45	1	1	1	250000
Apartamento	Ingleses do Rio Vermelho	45	1	1	1	250000
Apartamento	Coqueiros	45	2	1	1	250000
Apartamento	Ponta das  Canas	45	1	1	1	265000
Apartamento	Canasvieiras	45	1	1	1	285000
Apartamento	Centro	45	1		1	290489
Apartamento	Centro	45	1		1	290489
Apartamento	Trindade	45	1	1		315000
Apartamento	Estreito	45	1		1	325000
Apartamento	Ingleses	45	1	1	1	330000
Apartamento	Cachoeira do Bom Jesus	45	1	1	1	340000
Apartamento	Canasvieiras	45	1	1	1	340000
Apartamento	Canto	45	1	1	1	365000
Apartamento	Estreito	45	1	1	1	369359
Apartamento	Ingleses do Rio Vermelho	45	1	1	1	391000
Apartamento	Jurerê Internacional	45	1	1	1	410000
Apartamento	Ingleses	45	1	1	1	410000
Apartamento	Centro	45	1	1	1	430000
Apartamento	Itacorubi	45	2	2	1	430000
Apartamento	Ingleses do Rio Vermelho	45	1		1	463500
Apartamento	Ingleses do Rio Vermelho	45	1		1	463500
Apartamento	Campeche	45	1	1	1	470000
Apartamento	Centro	45	1	1	1	470000
Apartamento	Centro	45	1	1	1	470000
Apartamento	Jurerê	45	1	1	1	490000
Apartamento	Campeche	45	1	1	1	603750
Apartamento	Campeche	45	1	1	1	607425
Apartamento	Campeche	45	1	1	1	633937
Apartamento	Ingleses do Rio Vermelho	46	2	1	1	135000
Apartamento	Ingleses do Rio Vermelho	46	2	1	1	135000
Apartamento	Estreito	46	2	1	1	169000
Apartamento	Ingleses do Rio Vermelho	46	1	1	1	199000
Apartamento	Centro	46	1	1		200000
Apartamento	Centro	46	1	1		200000
Apartamento	Centro	46	1			210000
Apartamento	Centro	46	1			210000
Apartamento	Centro	46	1			210000
Cobertura	Estreito	46	2	2	1	210000
Apartamento	Centro	46	1	1		230000
Apartamento	Ingleses do Rio Vermelho	46	2	1	1	245000
Apartamento	Canasvieiras	46	1	1	1	250000
Apartamento	Itacorubi	46	1	1	1	270000
Apartamento	Itacorubi	46	1	1	1	277000
Apartamento	Ingleses do Rio Vermelho	46	1	1	1	290000
Apartamento	Trindade	46	1	1	1	310000
Apartamento	Coqueiros	46	1	1	1	325500
Apartamento	Centro	46	1		1	326027
Apartamento	Agronômica	46	1	1	1	330000
Apartamento	Carvoeira	46	1	1	1	331467
Apartamento	Cachoeira do Bom Jesus	46	1	1	1	340000
Apartamento	Ingleses do Rio Vermelho	46	1	1		360000
Apartamento	Ingleses do Rio Vermelho	46	1	1		360000
Apartamento	Estreito	46	1	1	1	369359
Apartamento	Ingleses do Rio Vermelho	46	1	1	1	375000
Apartamento	Centro	46	1	1	1	380000
Apartamento	Centro	46	1	1	1	380000
Apartamento	Ingleses do Rio Vermelho	46	1		1	399000
Apartamento	Ingleses do Rio Vermelho	46	1		1	399000
Apartamento	Centro	46	1	2	1	460000
Apartamento	Campeche	46	1	1	1	470000
Apartamento	Campeche	46	1	1	1	470000
Apartamento	Campeche	46	1	1	1	794335
Apartamento	Campeche	46	1	1	1	794335
Apartamento	Campeche	46	1	1	1	794335
Apartamento	Campeche	46	1	1	1	794335
Apartamento	Campeche	46	1	1	1	794335
Apartamento	Ingleses do Rio Vermelho	47	2	1	1	120000
Apartamento	Ingleses do Rio Vermelho	47	2	1	1	130000
Apartamento	Carvoeira	47	1	1		200000
Apartamento	Centro	47	1	1		200000
Apartamento	Centro	47	1	1		200000
Apartamento	Coqueiros	47	2	1		220000
Apartamento	Coqueiros	47	2	1		220000
Apartamento	Canasvieiras	47	1	1	1	235000
Apartamento	Carvoeira	47	1	1	1	245000
Apartamento	Rio Tavares	47	1	1		250000
Apartamento	Trindade	47	1	1	1	260000
Apartamento	Itacorubi	47	1	1		270000
Apartamento	Itacorubi	47	1	1	1	270000
Apartamento	Itacorubi	47	1	1		270000
Apartamento	Ponta das  Canas	47	1	1	1	280000
Apartamento	Trindade	47	1	1		300000
Apartamento	Trindade	47	1	1		300000
Apartamento	Centro	47	1			300000
Apartamento	Centro	47	1			300000
Apartamento	Trindade	47	1	1		300000
Apartamento	Trindade	47	1	1	1	315000
Apartamento	Ingleses do Rio Vermelho	47	1		1	326000
Apartamento	Itacorubi	47	1	1	1	330000
Apartamento	Coqueiros	47	1	1	1	330150
Apartamento	Coqueiros	47	1	1	1	330150
Apartamento	Carianos	47	2	1	1	350000
Apartamento	Jurerê	47	1	1	1	375000
Apartamento	Ingleses	47	1	1	1	391000
Apartamento	Ingleses do Rio Vermelho	47	1	1	1	391000
Apartamento	Ingleses	47	1	1	1	391000
Apartamento	Trindade	47	1	1	1	400000
Apartamento	Campeche	47	1	1	1	480000
Apartamento	Centro	47	1	1	1	490000
Apartamento	Centro	47	1	1	1	500000
Apartamento	Agronômica	47	1	1	1	530000
Apartamento	Ingleses do Rio Vermelho	48	2	1	1	98000
Apartamento	Capoeiras	48	2	1	1	128000
Casa	Ingleses do Rio Vermelho	48	1	1	1	135000
Casa	Ingleses do Rio Vermelho	48	1	1	1	135000
Apartamento	Estreito	48	1	1		150000
Apartamento	Capoeiras	48	1	1	1	235000
Apartamento	Santinho	48	1	1	1	249000
Apartamento	Centro	48	1			250000
Apartamento	Ponta das  Canas	48	1	1	1	280000
Apartamento	Saco Grande	48	1	1	1	286200
Apartamento	Centro	48	1		1	290000
Apartamento	Ingleses do Rio Vermelho	48	1	1		320000
Apartamento	Coqueiros	48	1	1	1	320000
Apartamento	Centro	48	1	1		320000
Apartamento	Centro	48	1	1		320000
Cobertura	Canasvieiras	48	1	1	2	325000
Cobertura	Canasvieiras	48	1	1	2	325000
Apartamento	Coqueiros	48	1	1	1	330000
Apartamento	Ingleses do Rio Vermelho	48	1	1	1	330000
Apartamento	Cachoeira do Bom Jesus	48	1	1	1	350000
Apartamento	Carvoeira	48	1	1	1	350000
Cobertura	Trindade	48	1	1	1	350000
Apartamento	Ingleses	48	1	1	1	370000
Apartamento	Ingleses do Rio Vermelho	48	1	1		370000
Apartamento	Ingleses	48	1	1		370000
Apartamento	Abraão	48	1	1	1	395000
Apartamento	Campeche	48	1	1	1	435000
Apartamento	Campeche	48	1	1	1	437000
Apartamento	Coqueiros	48	1	1	1	450000
Apartamento	Coqueiros	48	1	1	1	450000
Apartamento	Trindade	48	1	1		472800
Apartamento	Centro	48	2	1	1	540000
Apartamento	Monte Cristo	49	2	1	1	110000
Apartamento	Ingleses	49	2		1	110000
Apartamento	Estreito	49	2	1	1	196000
Apartamento	Estreito	49	2		1	199000
Apartamento	Centro	49	2	1	1	212000
Apartamento	Ingleses do Rio Vermelho	49	2	1	1	297000
Apartamento	Ingleses	49	1	1		320000
Apartamento	Itacorubi	49	1	1	1	320000
Apartamento	Itacorubi	49	1	1	1	320000
Apartamento	Ingleses	49	1	1		320000
Apartamento	Ingleses do Rio Vermelho	49	1	1	1	339793
Apartamento	Ingleses do Rio Vermelho	49	1	1	1	339793
Apartamento	Carvoeira	49	1	1	1	340000
Apartamento	Carvoeira	49	1	1	1	340000
Apartamento	Bom Abrigo	49	1	1	1	359000
Apartamento	Bom Abrigo	49	1	1	1	359000
Apartamento	Bom Abrigo	49	1	1	1	359000
Apartamento	Bom Abrigo	49	1	1	1	365000
Apartamento	Bom Abrigo	49	1	1	1	379000
Apartamento	Bom Abrigo	49	1	1	1	379000
Apartamento	Bom Abrigo	49	1	1	1	379000
Apartamento	Ingleses	49	1	1	1	380000
Apartamento	Carvoeira	49	1	1	1	395000
Apartamento	Canasvieiras	49	2	1		580000
Apartamento	São João do Rio Vermelho	50	2	1	1	100000
Apartamento	Capoeiras	50	2	1	1	110000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	133000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	135000
Apartamento	Ingleses do Rio Vermelho	50	1	2		140000
Casa	São João do Rio Vermelho	50	2	1	1	140000
Casa	São João do Rio Vermelho	50	2	1	1	140000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	145000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	150000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	155000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	158000
Apartamento	Ingleses	50	1	1	1	174000
Apartamento	Estreito	50	2	1	1	178000
Apartamento	Ingleses do Rio Vermelho	50	2	1		190000
Casa	Ingleses do Rio Vermelho	50	2	1	1	190000
Apartamento	Centro	50	1	1		197000
Apartamento	Pantanal	50	1	1		199000
Apartamento	Ingleses	50	2	1	1	199000
Apartamento	Ingleses	50	1	1	1	200000
Apartamento	Centro	50	2	1		200000
Apartamento	Centro	50	2	2	1	200000
Apartamento	Centro	50	1		1	201000
Apartamento	Centro	50	1	1		219000
Apartamento	Centro	50	1	1		220000
Apartamento	Coqueiros	50	2		1	220000
Apartamento	Ingleses do Rio Vermelho	50	1	1	1	230000
Apartamento	Centro	50	1	1		230000
Apartamento	Ingleses do Rio Vermelho	50	1	1	1	237326
Apartamento	Centro	50	1	1		245000
Apartamento	Centro	50	1			245000
Apartamento	Centro	50	1	1		250000
Apartamento	Ingleses do Rio Vermelho	50	1	1	1	250000
Apartamento	Pantanal	50	1	1		250000
Apartamento	Centro	50	1	1		250000
Apartamento	Centro	50	1	1		250000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	250000
Apartamento	Ingleses do Rio Vermelho	50	2	1	1	250000
Apartamento	Centro	50	1	1	1	255000
Apartamento	Cachoeira do Bom Jesus	50	1	1	1	260000
Apartamento	Centro	50	1			265000
Apartamento	Centro	50	1	1		270000
Apartamento	Canasvieiras	50	1	1	1	270000
Apartamento	Ingleses do Rio Vermelho	50	1	1	1	270000
Apartamento	Ingleses do Rio Vermelho	50	1	1		276000
Apartamento	Centro	50	1	1	1	280000
Apartamento	Centro	50	1	1	1	280000
Apartamento	Centro	50	1			290000
Apartamento	Canasvieiras	50	1	1	1	300000
Apartamento	Ingleses	50	1	2	1	307000
Apartamento	Canasvieiras	50	1	1	1	308000
Apartamento	Carianos	50	2	1	1	314000
Apartamento	Ingleses do Rio Vermelho	50	1	1	1	320000
Apartamento	Lagoa da Conceição	50	1	1	1	330000
Apartamento	Canasvieiras	50	1	1	1	330000
Apartamento	Lagoa da Conceição	50	1	1	1	330000
Casa	Monte Verde	50	2	1	1	330000
Cobertura	Ingleses	50	3	2	1	339000
Apartamento	Canasvieiras	50	1	1	1	370000
Apartamento	Canasvieiras	50	1	1		380000
Apartamento	Canasvieiras	50	1	1		380000
Apartamento	Jurerê	50	1			435000
Apartamento	Canto	50	2			450000
Apartamento	Canto	50	2			450000
Apartamento	Jurerê	50	1	1		490000
Apartamento	Jurerê	50	1	1	1	490000
Apartamento	Jurerê Internacional	50	1	1		520000
Apartamento	Jurerê	50	1	1	1	550000
Apartamento	Jurerê	50	2	1	1	580000
Apartamento	Campeche	50	1	1	1	801265
Apartamento	Campeche	50	1	1	1	808500
Apartamento	Campeche	50	1	1	1	837359
Apartamento	Campeche	50	1	1	1	841328
Apartamento	Ingleses do Rio Vermelho	51	2	1	1	130000
Cobertura	Ingleses	51	2	1	1	139000
Apartamento	Ingleses	51	2	2	1	140000
Apartamento	Ingleses do Rio Vermelho	51	1	1		160000
Apartamento	Ingleses do Rio Vermelho	51	1	1	1	179000
Apartamento	Ingleses do Rio Vermelho	51	1		1	179000
Apartamento	Ingleses	51	1	1	1	185000
Apartamento	Ingleses do Rio Vermelho	51	1	1	1	195000
Apartamento	Ingleses	51	1	1	1	200000
Casa	Saco Grande	51	1		1	212000
Casa	Saco Grande	51	1		1	212000
Casa	Saco Grande	51	1		1	212000
Apartamento	Coqueiros	51	2	1	1	215000
Apartamento	Coqueiros	51	2	1	1	215000
Apartamento	Coqueiros	51	2	1	1	220000
Apartamento	Ingleses do Rio Vermelho	51	1	1	1	247000
Apartamento	Pantanal	51	1	1		249000
Apartamento	Pantanal	51	1	1		249000
Apartamento	Ponta das  Canas	51	1	1	1	250000
Apartamento	Ponta das  Canas	51	1	1	1	250000
Apartamento	Cachoeira do Bom Jesus	51	1	1		259700
Apartamento	Coqueiros	51	2	1	1	260000
Apartamento	Coqueiros	51	2	1	1	260000
Apartamento	Coqueiros	51	2	1	1	260000
Apartamento	Centro	51	1	1		270000
Apartamento	Centro	51	1	1	1	275000
Apartamento	Ingleses do Rio Vermelho	51	1	1	1	278509
Apartamento	Itacorubi	51	1	1		280000
Apartamento	Ingleses do Rio Vermelho	51	1	1	1	285630
Apartamento	Canasvieiras	51	1	1	1	330000
Apartamento	Canasvieiras	51	1	1	1	330000
Apartamento	Centro	51	1		1	330000
Apartamento	Centro	51	1	1	1	360000
Apartamento	Centro	51	1		1	430000
Apartamento	Ingleses	51	1	1		475470
Apartamento	Ingleses	51	1	1	1	656610
Apartamento	Centro	51	1		1	690000
Apartamento	São João do Rio Vermelho	52	1	1	1	85000
Apartamento	São João do Rio Vermelho	52	1	1	1	85000
Apartamento	Ingleses do Rio Vermelho	52	2	1	1	125000
Apartamento	Ingleses	52	1	1	1	139000
Apartamento	Ingleses	52	1	1	1	139000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	149000
Apartamento	Ingleses	52	1	1	1	155000
Apartamento	Estreito	52	2	1	1	159000
Apartamento	Ingleses	52	1	1	1	178999
Apartamento	Ingleses	52	1	1	1	178999
Apartamento	Estreito	52	1		1	180000
Apartamento	Ingleses do Rio Vermelho	52	1	1		180000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	190000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	195000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	195000
Apartamento	Centro	52	1	1	1	210000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	210000
Apartamento	Canasvieiras	52	1	1	1	230000
Apartamento	Ingleses	52	1	1	1	240000
Apartamento	Ingleses	52	1	1		240000
Apartamento	Ingleses	52	1	1		240000
Apartamento	Ingleses do Rio Vermelho	52	1	1		240000
Apartamento	Ingleses	52	1			247000
Apartamento	Abraão	52	2	1	1	250000
Apartamento	Abraão	52	2	1	1	250000
Apartamento	Itacorubi	52	1	1	1	254000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	259990
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	259990
Apartamento	Trindade	52	1	1	1	269000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	276000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	276000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	276000
Apartamento	Ingleses do Rio Vermelho	52	1	1	1	276000
Apartamento	Cachoeira do Bom Jesus	52	2		1	280000
Apartamento	Itacorubi	52	2	1	1	295000
Apartamento	Itacorubi	52	2	1	1	295000
Apartamento	Carvoeira	52	2	1	1	300000
Apartamento	Cachoeira do Bom Jesus	52	2	1	1	310000
Apartamento	Canasvieiras	52	1	1	1	320000
Apartamento	Canasvieiras	52	1	1	1	320000
Apartamento	Ingleses do Rio Vermelho	52	2	1	1	320000
Apartamento	Itacorubi	52	2	1	1	320000
Apartamento	Ingleses do Rio Vermelho	52	2	1	1	320000
Apartamento	Canasvieiras	52	1	1		330000
Apartamento	Centro	52	1	1	1	340000
Apartamento	Centro	52	1	1	1	340000
Apartamento	Ingleses	52	1	1		340000
Apartamento	Ingleses	52	1	1		340000
Apartamento	Ingleses do Rio Vermelho	52	2	1	1	347000
Apartamento	Saco dos Limões	52	1	1	1	348000
Apartamento	Praia Brava	52	1	1	1	370000
Apartamento	Lagoa da Conceição	52	1		1	390000
Apartamento	Lagoa da Conceição	52	1		1	390000
Apartamento	Carvoeira	52	1	1	1	410000
Apartamento	Carvoeira	52	1	1	1	410000
Apartamento	Lagoa da Conceição	52	1	1	1	420000
Apartamento	Lagoa da Conceição	52	1	1	1	420000
Apartamento	Lagoa da Conceição	52	1	1	1	420000
